id,author,rating,title,content,version,date,country,platform,vote_count
14139485418,LJ_125,1,Horrible,"I have always purchased HP printers-30 years maybe. And have always been happy with them. I absolutely can’t stand the new app and I had purchased a new HP printer recently that did not work out at all. I ended up returning it. I DO NOT want a subscription to ANYTHING. I just want to print like I used to be able to do. It seems with all this new, supposedly great technology, there should be no issues. To me everything is more complicated and the printers do not work as well as the older machines. The wireless capability work ok WHEN it works. But most of the time it doesn’t. Why do companies have to “fix” something that isn’t broken???",26.1.3,2026-06-03T08:21:03-07:00,us,iOS App Store,0
14139334507,LloydsEnterprise’s Chris L P,5,HP PRINT FLYER PRINTING,Flyer printing- was a little tricky to figure out the scaling to fit but after that was gravy! Thank you HP for an amazing app!,26.1.3,2026-06-03T07:36:41-07:00,us,iOS App Store,0
14139285411,1434incarn8,1,absolute trash company and printers,dog’s breakfast app,26.1.3,2026-06-03T07:22:22-07:00,us,iOS App Store,0
14138902097,Dawn4sounds,2,Printer not working,"Some reason, my printer stopped connecting to my Bluetooth. Didn’t make it easy for me to print would’ve been nice if you notified me changes to my connections.",26.1.3,2026-06-03T05:26:55-07:00,us,iOS App Store,0
14137708504,JoE CHrdz,1,Horrible,Why I need pay ?,26.1.3,2026-06-02T21:02:36-07:00,us,iOS App Store,0
14137670257,cheraar,5,It Works!,I installed this app on my iPhone. It scanned the network and found my non-WiFi printer. I was able to print from my phone right afterwards!,26.1.3,2026-06-02T20:46:03-07:00,us,iOS App Store,0
14137606743,Sam764829,1,Stupid app,Had it for one day and it’s already crashing,26.1.3,2026-06-02T20:18:56-07:00,us,iOS App Store,0
14137186964,Papi12369,1,Don’t buy,Do your self a favor and don’t buy. It takes a while for it to print. You need a subscription for it to work. If not then it won’t let you print. I honestly wish I didn’t buy an hp printer. Their laptops are great. Printers not so much,26.1.3,2026-06-02T17:31:48-07:00,us,iOS App Store,0
14137006427,klew83,1,Had to go through so much trying to get in touch,Everything is so AI based that you had to go through so much before you even get a chance to talk to somebody to help me with one thing is trying to get what you may say he’s trying to beat you to the punch which I don’t like I wish you support line was direct instead of dealing with AI first. It was like a waste of 30 minutes before was able to talk to somebody.,26.1.3,2026-06-02T16:19:48-07:00,us,iOS App Store,0
14136889125,HP IS COOL!,5,Shy (My Technical Support Member),"Shy was professional, kind, respectful, patient, understanding, knowledgeable, and just a wonderful human being!!!",26.1.3,2026-06-02T15:32:27-07:00,us,iOS App Store,0
14136666310,VP of Tulsa,5,Wow. Amazing,Very easy to use. Very user friendly.,26.1.3,2026-06-02T14:07:28-07:00,us,iOS App Store,0
14136606131,Klcuz,1,Printing,Have to go through so much to get anything to print.,26.1.3,2026-06-02T13:45:38-07:00,us,iOS App Store,0
14136387223,K1tt1/!,5,Loving faxing more and more,Amazing the feature of mobile faxing.,26.1.3,2026-06-02T12:29:53-07:00,us,iOS App Store,0
14136304373,HP dumpster bound,2,Printer connection.,Printer function on the HP Direct-C9-HP Envy 6400 has difficulty connecting to the internet. This makes printing with this printer almost impossible and very frustrating.,26.1.3,2026-06-02T12:02:08-07:00,us,iOS App Store,0
14135745120,Yadi0808,5,Muy bien,Excelente,26.1.3,2026-06-02T09:07:04-07:00,us,iOS App Store,0
14135204565,Senior Slots,5,Great Service,Easy to use and a fax machine is not needed.,26.1.3,2026-06-02T06:29:56-07:00,us,iOS App Store,0
14135171740,Allexis1996,5,Love my Hp!,I am able to create the best party favors and print pictures this is excellent quality,26.1.3,2026-06-02T06:20:07-07:00,us,iOS App Store,0
14134831890,Yoooo'n,2,Decepción,No me deja acceder a los documentos si no estoy conectado a la impresora.,26.1.3,2026-06-02T04:30:57-07:00,us,iOS App Store,0
14133994872,faux5,1,Atrocious Invasion of Privacy,There is absolutely zero reason I should need to download an app in order print from a home-based printer. Even less of a reason why the HP app should need my precise location in order to add it to my home network. I’m throwing the printer in the trash. Good riddance.,26.1.3,2026-06-01T22:27:49-07:00,us,iOS App Store,0
14133684308,Hacccckkkked,1,Not Printing,Having to constantly unplug printer to properly print papers,26.1.3,2026-06-01T20:10:30-07:00,us,iOS App Store,0
14133637638,ckpetty,5,Wonderful,Best investment I made for my business since buying the business,26.1.3,2026-06-01T19:51:11-07:00,us,iOS App Store,0
14133440467,Happy App Member,5,Finally,I’m a very happy camper an app that does what it supposed to do great job ya’ll at HP,26.1.3,2026-06-01T18:33:46-07:00,us,iOS App Store,0
14133280856,Pete The Train Guy,1,First and Last HP Printer,"My first HP printer. Won’t connect to my internet no matter what I do. I will call HP customer service one last time. If the problem is not solved, I’ll go back to reliable Canon. Model 6100e",26.1.3,2026-06-01T17:33:10-07:00,us,iOS App Store,0
14133184295,Skeetjenn,5,JENNINGS,I like it,26.1.3,2026-06-01T16:56:46-07:00,us,iOS App Store,0
14132745358,BEston909090,5,"Optimal assistance, I love the app",Awesome app ! So many functions!,26.1.3,2026-06-01T14:14:38-07:00,us,iOS App Store,0
14132684026,WasAppUser,3,Customer Service,"Very, very difficult to get through to either customer service or technical support when it is crucial to speak to somebody about your account very disappointing",26.1.3,2026-06-01T13:53:39-07:00,us,iOS App Store,0
14132621242,Chiefk-to,1,Printer malfunctioning,Printer only prints half the time,26.1.3,2026-06-01T13:32:56-07:00,us,iOS App Store,0
14132495638,123jennyo,1,Bad UX Design,"The app updated within the last year, and it makes it awful to use the printer now. It’s actually made the printer useless. If the printer has any sort of error, it won’t print, but it also won’t tell you the error in the app. I’m throwing this printer out and going back to brother printers.",26.1.3,2026-06-01T12:52:48-07:00,us,iOS App Store,0
14132266770,indf999,5,Наконец то нормальное приложение,"Спасибо разработчикам за то что сделали нормальное приложение, удобное и приятное глазу, все делаю быстро и удобно!",26.1.3,2026-06-01T11:44:12-07:00,us,iOS App Store,0
14132097650,bn vv,2,Ink,Buying ink for this product is a hassle as well as dealing with the app and printing if your not using the actual hp ink cartridges trying to get out of the loop for their subscriptions can also be a hassle cause then you can’t use your printer until you cancel your subscription,26.1.3,2026-06-01T10:50:26-07:00,us,iOS App Store,0
14131677158,Pescado callao,5,Aprende a imprimir,Muy buena impresión y explica bien todo,26.1.3,2026-06-01T08:43:03-07:00,us,iOS App Store,0
14131483269,Brokers e j. Snnhheb,1,Never connects and prints,"Always losing WiFi connection no matter how many times you set it up.:.. cannot find Bluetooth printing either … worst printer I owned, and also need to set printing through an app… supposedly could link the blue tooth and print.. doesn’t work .. worst printer don’t buy it just frustrating!",26.1.3,2026-06-01T07:47:14-07:00,us,iOS App Store,0
14130215744,MybiBiz,1,Doesn’t work at all,Downloaded it. Got a black screen and nothing else,26.1.3,2026-06-01T00:10:50-07:00,us,iOS App Store,0
14129818087,MetalMarine6413,1,Can’t use claim code,I have spent the last two hours trying to get a printer claim code so i can scan to email again. this was a feature that worked just a few months ago. i have also tried to go to hp support. but since the printer is so old they don’t even recognize its serial number to activate a support request for it. what a giant pile of garbage. literal nightmare. never buying a single thing HP ever makes ever again. for work or home. what a dumpster fire. how is this company still in business? way to treat your customers….,26.1.3,2026-05-31T21:13:49-07:00,us,iOS App Store,0
14129566169,Gamerbaddie,1,App takes too long to load,This app use to be great. I just now started back using my printer and im waiting 5 minutes for the app to even load. Needs zero starts.,26.1.3,2026-05-31T19:28:14-07:00,us,iOS App Store,0
14129543806,mosh man,1,Horrible setup,"You could not make the set up for this printer any more convoluted, ridiculous, or difficult. It is the worst printer I have ever tried to set up.",26.1.3,2026-05-31T19:19:17-07:00,us,iOS App Store,0
14129482042,kbow12,1,The printer sucks,The printer is brand new and it doesn’t connect to the WiFi and it is a pain in the arse to print from the laptop or phone. Won’t connect and always has issues.,26.1.3,2026-05-31T18:55:04-07:00,us,iOS App Store,0
14129470040,pleaze,1,Horrible printers,I have had HP printers and they are all the same the connectivity sucks so don’t bother trying to Bluetooth print when needed. They never work when you want to use it and now have these subscriptions for ink that I have to pay for every month when I only use it maybe twice a month,26.1.3,2026-05-31T18:50:22-07:00,us,iOS App Store,0
14128458852,Lowellandpesky,1,Frustrating,CANT READ DIRECTIONS ON SCREEN,26.1.3,2026-05-31T12:26:37-07:00,us,iOS App Store,0
14127741801,MehSugah,1,Does not work for older macs,SOL if you are OS 11 or lower.  Some of us like to keep our old machines runing.,26.1.3,2026-05-31T08:44:31-07:00,us,iOS App Store,0
14127425775,Hjgtrdgjinc,5,Mobile Fax,"The app works seamlessly. It’s very user friendly, even for someone who doesn’t love technology, like me!",26.1.3,2026-05-31T07:13:41-07:00,us,iOS App Store,0
14127376250,fgghhhhhbb,1,Hp sucks,"Most worthless printer ever, basically unusable unless you use there garbage app.",26.1.3,2026-05-31T06:59:17-07:00,us,iOS App Store,0
14126571313,myrdavis,4,Pleased after all!,"It took me a minute to figure everything out, but once I finally worked through getting the printer set up correctly on home WiFi, the app and printer paired and seems to be working fine on my phone.",26.1.3,2026-05-31T02:12:29-07:00,us,iOS App Store,0
14125469526,😭💀😨,4,Multiple pictures,Wish I could print multiple pictures on one paper.,26.1.3,2026-05-30T18:23:39-07:00,us,iOS App Store,0
14125114160,Brenzluv,1,Scan and email,"The way we have to scan the documents and then try to send them via short cut using hp app, is so much more difficult than just scan and email I used to do on my previous hp printer. It’s just BS to me!",26.1.3,2026-05-30T16:00:19-07:00,us,iOS App Store,0
14125104023,🌊🦀,1,printer,I’ve literally never been able to connect my printer to the WiFi. I have been trying to do it for 2 years now. I have tried to make my printer work on my laptop and my phone now. I don’t know what to do. My laptop has zero storage and won’t let me delete apps or old photos. I hate HP.,26.1.3,2026-05-30T15:56:03-07:00,us,iOS App Store,0
14125062440,1tchopp,1,Terrible,Trying to print 30 photos and it keeps disconnecting. It’s been 3 hours and I have to power down and restart after every 2-3 pics.,26.1.3,2026-05-30T15:38:48-07:00,us,iOS App Store,0
14124513733,Rude dog V,1,Aztec Warrior,"Yes, I bought a new Omni book 5 and Microsoft corrupted it with old Windows 10 that he say should’ve never been on this Omni book since it’s frozen up they pretty much ruined my new laptop, and I’m reaching out to somebody that shows some character. This is a brand new Omni book it shouldn’t be please help this has been months already, and I barely even been able to use my laptop because of this and then since my phones are now this is real and I went. I’ve already scanned the code on HP signed in and now I’m kept out of my new Omni book. Please help.",26.1.3,2026-05-30T12:11:32-07:00,us,iOS App Store,0
14124511960,nfuekwodhrneowi48,1,Worst software,Worst software ever,26.1.3,2026-05-30T12:10:55-07:00,us,iOS App Store,0
14124145884,Sarai Deneen,5,Best Printing Service,"I have been a consumer of HP for many years. I have not had one issue with HP or the ink/paper subscription. It comes in handy for school and for my crafting purposes. I think HP should sponsor me lol. That would be cool. Especially for school, so many papers to be printed 😜",26.1.3,2026-05-30T10:11:35-07:00,us,iOS App Store,0
14123944548,Hisladi2b,5,Must have,"Going on three years, the best",26.1.3,2026-05-30T09:12:20-07:00,us,iOS App Store,0
14123661514,BXRising55,1,AI awful,HP subscriptions makes printers unusable after cancellation.,26.1.3,2026-05-30T07:52:30-07:00,us,iOS App Store,0
14123098982,pattongl,5,HP is Always There for Me,"As the use of AI moves into more and more aspects of our daily lives, it is becoming more and more difficult to reach a live person when calling a large corporation for customer service for just about any product one can imagine. While I am not totally naïve when it comes to the use of my phone and computer, I do experience frequent problems with which I need assistance.  Often it’s very, very difficult to reach a live person. 
This has not been my experience with HP. For over 20 years I have used  HP home printers due to the fact that I can always reach a live person with a minimum of time and difficulty who can then solve my problem.  In addition, the HP products themselves are very dependable as my problems virtually always originate from my low level of technical skills. 

My HP home printers have invariably functioned for many years with almost no problems integral to the printers themselves, and I have no reservations whatsoever with recommending HP products to my friends and relatives. The HP printers are economical, generally trouble free for many years, and customer service with a live person who is friendly, courteous and highly knowledgeable is easy to reach 24/7.",26.1.3,2026-05-30T05:03:50-07:00,us,iOS App Store,0
14122009377,Printerss,1,Printer,It doesn’t want to print anything thru my phone,26.1.3,2026-05-29T21:31:39-07:00,us,iOS App Store,0
14121367015,dominiquq,1,Hate it,This printer barely works. The prints alwaysss comes out really bad. Either I’ll smudged or Veey faint.,26.1.3,2026-05-29T17:12:41-07:00,us,iOS App Store,0
14121278484,Tiff Sentyouto KCTRAILERS,5,Hp,So convenient!,26.1.3,2026-05-29T16:37:27-07:00,us,iOS App Store,0
14121215586,BossLadyyyyyy,1,I need recommendation for other printers besides hp,I was told o can’t print 4x6 photo paper because my printer is not compatible. How that be when it literally says I can print photos of any size.,26.1.3,2026-05-29T16:12:23-07:00,us,iOS App Store,0
14121194602,Harris Burdick,1,Sucks,It sucks,26.1.3,2026-05-29T16:04:04-07:00,us,iOS App Store,0
14120554529,harley@usa,1,Junk,"Piece of junk doesn’t work , barely print",26.1.3,2026-05-29T12:05:17-07:00,us,iOS App Store,0
14120517939,Rev. DLC,5,Love the App!,Very efficient and easy to use with clean and clear duplication!!,26.1.3,2026-05-29T11:52:46-07:00,us,iOS App Store,0
14120489071,Swipesy cakewalk,5,Fax Review,Faxing from the HP Office Jet 5740 using the App downloaded to my iPhone was a breeze. It saved time and money and worked like a charm! I highly recommend it!,26.1.3,2026-05-29T11:42:59-07:00,us,iOS App Store,0
14120410068,nullster,1,Two sided printing,You can’t print two sided with this app from your photo library,26.1.3,2026-05-29T11:16:22-07:00,us,iOS App Store,0
14120361441,Demuciob,5,Excelente App,"Mi antigua impresora era HP, la nueva es de otra marca. Pero la app de HP es superior y la sigo usando como mi preferida para escanear documentos",26.1.3,2026-05-29T11:00:26-07:00,us,iOS App Store,0
14120359179,EvanBott,1,Terrible User Experience,"HP printers are notoriously terrible and never connect to Wi-Fi or your computer first try. If they do, they lose connection… There’s so many different ways a simple printing project can go wrong and HP manages to find every single one.",26.1.3,2026-05-29T10:59:40-07:00,us,iOS App Store,0
14120000836,One Star HP App,1,App is horrible,"Same as the title.  App is horrible.  I’m trying to scan work expenses on my laptop and for some reason the app won’t recognize my printer even though I can print from my laptop, showing a full internet connection, etc.  I now have to have my IT team with Admin access “re-install” my printer that is already connected so I can scan again.  There’s always some level of extra control HP wants to have over printer services, ink, etc  and it has confirmed I never will buy an HP printer in the future.",26.1.3,2026-05-29T09:05:58-07:00,us,iOS App Store,0
14119491117,Nigh box,1,Paper feed issues,"My brand new Smart Tank 5101 won’t feed paper properly, if at all.",26.1.3,2026-05-29T06:37:28-07:00,us,iOS App Store,0
14119170564,fcoprategreed,1,Corrupt company,Corrupt company forcing you to use their app to do anything with your printer. Just to further stick it in your face that you don’t own your printer they do.,26.1.3,2026-05-29T04:58:08-07:00,us,iOS App Store,0
14118673225,GrlRcr,1,Never finds my printer,Zero support options. My suggestion- don’t buy HP printers ever.,26.1.3,2026-05-29T01:43:06-07:00,us,iOS App Store,0
14118241052,askchrisrich.com,5,Hp,Awesome,26.1.3,2026-05-28T22:18:10-07:00,us,iOS App Store,0
14118226501,Ramsesvasconcelosdj,5,Hp,"De lo mejor que hay esta app, una súper herramienta",26.1.3,2026-05-28T22:11:18-07:00,us,iOS App Store,0
14117817012,Worst App Ever? Ya,1,Horrible,"This app must’ve been designed by someone who has never used a printer before or hates their job. Things will print fine, but the second I try to use this embarrassment of an app to print, the pages come out blotchy and illegible.",26.1.3,2026-05-28T19:08:59-07:00,us,iOS App Store,0
14117794713,bottle jump,5,Cool app,Nice printing skillll,26.1.3,2026-05-28T19:00:04-07:00,us,iOS App Store,0
14117188289,GaikwadG,5,Printer is good,I love it,26.1.3,2026-05-28T14:56:45-07:00,us,iOS App Store,0
14117140385,AndresVargasLp,1,Última actualización,"En la última actualización la app se queda congelada, las tareas enviadas a imprimir aparecen error, no se puede realizar algo en la app como escanear, verificar tinta o tan solo abrirla",26.1.3,2026-05-28T14:38:08-07:00,us,iOS App Store,0
14117096283,ProfaneNickname,1,Just let me print my stuff,"terrible design, very inconvienent, can't use my google drive",26.1.3,2026-05-28T14:21:17-07:00,us,iOS App Store,0
14117022140,Jillybeans4u,1,Unable to print,Printer not loading print jobs/ I had to remove ink and reinstall in order to have document printed. This has been happening for the last few months,26.1.3,2026-05-28T13:53:23-07:00,us,iOS App Store,0
14116959937,Glotto,3,"Not intuitive, not easy to use","Nothing I try to do with this app is easy.  I can usually eventually accomplish what I’m trying to do, but it’s always an ordeal.  HP needs to focus on simplifying the use of its mobile app software.",26.1.3,2026-05-28T13:30:35-07:00,us,iOS App Store,0
14116666934,LE440,3,Connecting,Could be easier,26.1.3,2026-05-28T11:47:59-07:00,us,iOS App Store,0
14116625163,Nancyliu12,1,打印机反应太慢,反应速度慢,26.1.3,2026-05-28T11:33:48-07:00,us,iOS App Store,0
14116542527,Ul3000 itv,1,This printer and app sucks.,Buying an HP printer was my biggest mistake of 2026. Don’t make the same mistake I did.,26.1.3,2026-05-28T11:06:02-07:00,us,iOS App Store,0
14116146470,224julia,1,224Julia,"I refuse to pay to use my own printer, my own ink, my own paper to use this HP app to tell it to print.",26.1.3,2026-05-28T08:59:04-07:00,us,iOS App Store,0
14115954401,rinko48,1,Total joke!,"What a total joke the app is, when you click on Ink levels it goes from the app to the Internet. Why can’t the app just show you the levels. HP is a total joke!",26.1.3,2026-05-28T08:01:32-07:00,us,iOS App Store,0
14115852103,Frustrated in the woods,1,Very disappointed,Every time I need to print something from my laptop or iPhone it always says printer offline. I check the printer WiFi  details and it says Good Connected. I have to restart the printer every time. Very frustrating.,26.1.3,2026-05-28T07:31:28-07:00,us,iOS App Store,0
14115628914,The Mii Too,5,Exceptional Photo Quality,Very happy with this printer.,26.1.3,2026-05-28T06:25:39-07:00,us,iOS App Store,0
14114687222,ioplkjhgfdsaq,1,Never again,Cartridges are way too expensive. Making me buy color cartridges to print black and white should be illegal. I bought the printer and I own it. Why are you allowed to make me buy cartridges I don’t want. Also I should be allowed to buy non-HP cartridges. Like Ford saying I have to buy their gas. Never again,26.1.3,2026-05-28T00:28:49-07:00,us,iOS App Store,0
14114573021,nkans sms,1,The worst,Don’t even bother with this app it sucks so bad,26.1.3,2026-05-27T23:34:19-07:00,us,iOS App Store,0
14113997925,Roberto Arandia,1,No WiFi connection,Both phone and printer are hooked up to the same network but I can’t get the printer to WiFi print,26.1.3,2026-05-27T19:12:08-07:00,us,iOS App Store,0
14113964856,Alayniawinter,1,All the HP printers suck,My first printer was $300 and it mysteriously stopped working after the warranty expired. I bought a cheaper model to replace it and it is garbage,26.1.3,2026-05-27T18:58:39-07:00,us,iOS App Store,0
14113554166,Torrensf,5,Awesome!,Awesome!,26.1.3,2026-05-27T16:10:09-07:00,us,iOS App Store,0
14113468425,LLOOOOOLLLLL,1,Never worked!!,This hp printer work when he wants.. honestly it’s a piece of scrap!!!,26.1.3,2026-05-27T15:35:15-07:00,us,iOS App Store,0
14113465220,Jamiecv67,1,Ink,I am out of Ink I pay monthly yet have not received any ink and it has been at least 2 months.,26.1.3,2026-05-27T15:33:55-07:00,us,iOS App Store,0
14113375655,Former player that proved scam,5,Easy to use from an old guy,Easy to figure out and I am sure they will make it easier soon !,26.1.3,2026-05-27T14:57:55-07:00,us,iOS App Store,0
14113370072,Squirrel Lane,5,Easy Setup,All went smoothly between iPad and printer.,26.1.3,2026-05-27T14:55:42-07:00,us,iOS App Store,0
14113122407,O_l-i_O-l_i,1,Booty,Hardware AND software suck,26.1.3,2026-05-27T13:20:55-07:00,us,iOS App Store,0
14113059729,beccabimp,1,Won’t print from app,Trying to send to printer and it keeps canceling itself. Dumb,26.1.3,2026-05-27T12:57:57-07:00,us,iOS App Store,0
14113043948,J-Dub1,1,Terrible Everything,Incredibly hard to set up. Nothing is easy to understand. I’ve been working on this thing for 3 hours and it hasn’t printed a single page,26.1.3,2026-05-27T12:52:10-07:00,us,iOS App Store,0
14112967965,KOT10000,5,Remote printing!,"I absolutely LOVE that I can print anything at home, no matter where I am, just by using the Cloud and sending the document. Outstanding!",26.1.3,2026-05-27T12:24:48-07:00,us,iOS App Store,0
14112724707,100% Pumas,5,Love my HP printer,Do not need something extra extravagant just with my HP OfficeJet 5258 gets the job done,26.1.3,2026-05-27T11:00:36-07:00,us,iOS App Store,0
14111701824,frank keaves,5,Excelente herramienta,De útil ayuda,26.1.3,2026-05-27T05:36:57-07:00,us,iOS App Store,0
14111628310,DitchesHurt,1,Auto update made app useless,"Well it was working perfect then they couldn't leave well enough alone. Now all it shows is white text on a white background and then sits in a spinning icon of death and fails to print. Congratulations vide-coders....you screwed it up. Leave the coding to those that actually understand the underlying responsibility of the code they write, not AI bots that are training off their own slop.",26.1.3,2026-05-27T05:12:34-07:00,us,iOS App Store,0
14111188796,El gato del roof,5,Awesome,This app it’s very helpful for my small business Thank you guys,26.1.3,2026-05-27T02:21:41-07:00,us,iOS App Store,0
14111112078,Love_!God,1,Wireless connection,Won’t keep wireless at all,26.1.3,2026-05-27T01:46:17-07:00,us,iOS App Store,0
14110308679,SylviaY71,1,Printer and app not to recommend,"The app doesn’t really work well with iPhone OS. When using OS to use HP app there are options without actual words or letters.
DeskJet 2700 after less then 100 pages it doesn’t print right anymore even with new cartridges.
It only shows stripes",26.1.3,2026-05-26T19:25:31-07:00,us,iOS App Store,0
14110227844,Robb0711,2,Restricted ink,Restricted ink doesn’t work for me. I can get much cheaper cartridges but I’m forced to buy genuine HP,26.1.3,2026-05-26T18:52:20-07:00,us,iOS App Store,0
14109967176,howala33,5,Easy and fast,I was having a hard time wireless printing so I decided to try the app. It works great and fast,26.1.3,2026-05-26T17:07:10-07:00,us,iOS App Store,0
14109844180,BrewsterNS,1,An app to sell you more stuff!,"This app forces you to make an account. It wants to track every little thing that you do. It offers no support for printer issues. All it does is try to 
a) sell you more ink
b) sell you a new (garbage) printer.

HP used to make decent products. It really is a shame.",26.1.3,2026-05-26T16:16:41-07:00,us,iOS App Store,0
14109813270,Donald 123380,1,Garbage. HP is terrible.,5 year old printer and it is now junk because this app cant connect and the company wont support it. HP sucks!,26.1.3,2026-05-26T16:04:05-07:00,us,iOS App Store,0
14109804553,Johffcvhssz,1,Scan set up,Why can’t you make setting up scanning from my printer easier? It’s lunacy. We are not all tech geeks. Don’t you want regular Joe’s to buy your products? Insane BS trying to get scam set up on my 7600r hp printer,26.1.3,2026-05-26T16:00:35-07:00,us,iOS App Store,0
14109326790,johannenr,5,Gracias,Excelente,26.1.3,2026-05-26T12:55:35-07:00,us,iOS App Store,0
14109262602,Dieu2333,5,Hp,At was very good app to use,26.1.3,2026-05-26T12:32:34-07:00,us,iOS App Store,0
14108944483,Lorijo,3,It’s unfortunate that you have to go to your phone to scan,Printer works fine. Low on capabilities. You have to go to the app on your phone in order to scan anything. I bought it because it was small. But I would get a more powerful printer next time.,26.1.3,2026-05-26T10:43:00-07:00,us,iOS App Store,0
14108864630,Loveydove318,5,So convenient!,"No one makes it easier than HP, and that’s the God’s honest truth. From scanning to printing to ordering ink at unbelievable, reasonable price, to even being able to scan and Mobley fax to offices digitally, which is pretty freaking cool if you ask me and I grew up in the digital age and that’s something new I learned because of HP they are the best clearly thank you HP and keep doing what you’re doing!",26.1.3,2026-05-26T10:16:41-07:00,us,iOS App Store,0
14108830087,Big Bethy B,5,Hp deskjet,I was able to print what I needed from my phone! Easy to use!,26.1.3,2026-05-26T10:05:20-07:00,us,iOS App Store,0
14108677810,Mesperyian,2,Printer and app problems,"Every time I want to use my printer I have to reset everything, it makes me put back in all the information previously put in place and wastes a lot of paper. I would go back with an old fashioned printer if I had to buy another one.",26.1.3,2026-05-26T09:16:05-07:00,us,iOS App Store,0
14108318131,Frannnnnnnnnnnnnnnnnnnnnce,1,Disgusting money hungry,I think it’s disgusting that you expect customers to only get ink from you with a monthly service. Do better as a company that’s disgusting.,26.1.3,2026-05-26T07:26:09-07:00,us,iOS App Store,0
14107826051,surfchris,1,HP SUCKS,Worst printer company ever. They hold you hostage with the ink now. I don’t print that much. Sometimes not for over a month. Then when I need to print multiple pages it won’t let me because I didn’t pay for the ink I don’t need. It also routinely disconnects from the internet and I have to do a set up all over again. Terrible company.,26.1.3,2026-05-26T04:51:03-07:00,us,iOS App Store,0
14106755132,Lt. Mex,5,Easy to use!,Great and easy to read,26.1.3,2026-05-25T20:41:25-07:00,us,iOS App Store,0
14106482914,md_burch,1,New app is not good,So after updating the app it no longer can provide ink status for my “old” HP printer.  LOL — I’ll be canceling my instant ink subscription as a result.  I’m also rethinking my HP printing solution entirely. The app previously pushed me to buy a new printer complaining about errors — but these errors are the app’s issue!  Frustrating.,26.1.3,2026-05-25T18:44:59-07:00,us,iOS App Store,0
14106382545,Kara L H,1,Doesn’t work well,Not intuitive. Doesn’t work from laptop. Real pain. Very unhappy.,26.1.3,2026-05-25T18:04:32-07:00,us,iOS App Store,0
14106317283,BreannaPorchia,1,App Doesn’t Work,App doesn’t work. I have to constantly reconnect the printer and the printer does not connect. There has been several times of frustration trying to get this printer to work. The app doesn’t allow to optional printing techniques such as choosing 1 or 2 printed documented on the same paper. It’s just print and doesn’t even print,26.1.3,2026-05-25T17:38:03-07:00,us,iOS App Store,0
