id,author,rating,title,content,version,date,country,platform,vote_count
14221836231,Datohuhhgg,1,No lo compren,Demasiado lento no vale la pena,26.2.0,2026-06-24T12:39:02-07:00,global,iOS App Store,0
14221707796,наььс,1,Вечно лагает,При открытии приложение белый экран. Что это?,26.2.0,2026-06-24T11:56:21-07:00,global,iOS App Store,0
14221685149,Vijo18,1,A fuir,"Application à fuir absolument !
On paie un abonnement et, malgré cela, on ne peut même pas utiliser correctement des cartouches qu’on possède déjà. Et le pire, c’est qu’en plus de payer, l’application ne fonctionne même pas correctement.

Je regrette complètement mon achat. Entre les problèmes de fonctionnement et le système d’abonnement imposé, l’expérience est catastrophique.

Je ne recommande ni cette application ni les services associés. À éviter et à boycotter si vous ne voulez pas perdre votre temps et votre argent.",26.2.0,2026-06-24T11:48:53-07:00,global,iOS App Store,0
14221056591,m@rcox,4,Problemi con modalità scura,"Sulla modalità scura il testo delle varie opzioni di stampa, cioè quando si usa il menu contestuale di un file pdf ad esempio, spariscono ( testo bianco su sfondo bianco)",26.2.0,2026-06-24T08:34:05-07:00,global,iOS App Store,0
14220241589,_Choppa_,3,Missing Dark Mode,"Although the app is still an improvement over the previous versions, it is still missing support for dark mode. When the phone is using dark mode, fonts and text in the app are invisible",26.2.0,2026-06-24T04:30:12-07:00,global,iOS App Store,0
14219386072,Scharkan,1,Im Moment schwer nutzbar,Mit iOS 26.5 auf nem IPhone 15 kann man keine Schrift bei den Optionen lesen. Alles im Blindflug da die Schrift genau so weiß ist wie der Hintergrund. Leider kein Schwarz/weiss Modus verfügbar der das Problem evtl beheben könnte. Im IPad Air 5th mit iOS 26.5 problemlos nutzbar,26.2.0,2026-06-23T22:28:22-07:00,global,iOS App Store,0
14219262798,IesuChristo,1,Printing is impossible,I keep sending it to print for the last hour and nothing is happening. This is frustrating.,26.2.0,2026-06-23T21:36:01-07:00,global,iOS App Store,0
14219127650,FKSIAM,5,Great Improvement,New app much easier to navigate than old version. Can now get the most out of the app because much easier to utilize. WTG HP!,26.2.0,2026-06-23T20:40:28-07:00,global,iOS App Store,0
14218982060,Sanjay Nikam,5,AirPrint Issue After Recent Update,"I have been using HP Laser MFP 138fnw and HP Smart Tank 675 printers for the last 2 to 3 years. Earlier, AirPrint from my iPhone 14 Pro Max was working perfectly with both printers.

However, after the recent update, I am facing a serious AirPrint issue. When I give a print command, the print does not come out. This problem does not appear to be related to the iPhone. It seems to be connected with the HP printer, Wi-Fi network connection, AirPrint connection, or the latest update.

I have already checked all the required settings, including Wi-Fi network, printer connection, HP Smart App, AirPrint support, printer online status, router, and iPhone settings. Both the iPhone and printers are connected to the same Wi-Fi network. These same settings were working properly earlier.

Therefore, HP should urgently look into this AirPrint issue caused after the recent update and provide a proper firmware/software update or technical solution. Regular HP customers are facing inconvenience because of this issue.

Overall Experience:
The printer quality is good, but after the recent update, the AirPrint problem is causing difficulty in daily use. I expect HP to resolve this issue as soon as possible.",26.2.0,2026-06-23T19:38:44-07:00,global,iOS App Store,0
14218628209,Marycellie,5,Digitalización de documentos,Excelente,26.2.0,2026-06-23T17:16:18-07:00,global,iOS App Store,0
14218534438,Alinenina05,5,Scaner,Perfeito,26.2.0,2026-06-23T16:37:59-07:00,global,iOS App Store,0
14218370236,Keivanpo,5,definitely recommend this app,Amazing how to easily scan or convert a PDF or print.,26.2.0,2026-06-23T15:31:13-07:00,global,iOS App Store,0
14218300537,Lorenzo en,5,Excellent and very versatile,The best,26.2.0,2026-06-23T15:03:49-07:00,global,iOS App Store,0
14218274273,AppStore 1,5,Excelente app,Fácil de usar y eficiente.,26.2.0,2026-06-23T14:53:54-07:00,global,iOS App Store,0
14218201217,yosi_carbajaal,4,Porque?,Todo bien pero tengo que esperar en la app hasta que cargue todo el trabajo en la impresora mínimo deberían tener un mini juego para hacer la espera más amena,26.2.0,2026-06-23T14:26:38-07:00,global,iOS App Store,0
14218113108,Jamnjman,2,Slow,If you like watching spinning circles for this app to boot up. This is for you.,26.1.3,2026-06-23T13:54:00-07:00,global,iOS App Store,0
14217991264,JenT1682,1,Ever works,No matter when I use the app whether it’s to update payment information or anything else it never loads. Rubbish. Good if it worked,26.1.3,2026-06-23T13:09:50-07:00,global,iOS App Store,0
14217831536,bunso'3,5,Good,Super comfy,26.1.3,2026-06-23T12:15:03-07:00,global,iOS App Store,0
14217760481,capitaineludo,5,Hp,Super machine avec une application qui permet de faire des Scan imprimer sans problème,26.1.3,2026-06-23T11:51:28-07:00,global,iOS App Store,0
14217680203,Bushjsk,1,Won’t print,Always loading,26.1.3,2026-06-23T11:24:34-07:00,global,iOS App Store,0
14217640789,Martasaez18,5,Envy foto 7234,La mejor compra que he hecho en mucho tiempo! Y la app de yo súper fácil y ayuda a instalarlo todo,26.1.3,2026-06-23T11:11:35-07:00,global,iOS App Store,0
14217521582,Shaji Samuel,5,Print & Scan,Very good,26.1.3,2026-06-23T10:33:22-07:00,global,iOS App Store,0
14217388313,Rgprn,5,Enjoying my new printer!,"So far, it’s doing a great job!",26.1.3,2026-06-23T09:51:42-07:00,global,iOS App Store,0
14217348913,kta1502@,1,delusione,"Sono una persona giovane uso il cellulare quotidianamente eppure questa applicazione faccio fatica ad usarla… lentissima, orribile piena di errori di connessione. per vedere i dati del tuo account o abbonamento devi fare milioni di giri. Sia la stampante che l’applicazione sono deludenti (e sono pure per uso domestico non osso immaginare come si trovino coloro che devono usarla professionalmente. Sconsiglio vivamente questo marchio se non avessi già pagato la stampante lancerei tutto dalla finestra.",26.1.3,2026-06-23T09:39:41-07:00,global,iOS App Store,0
14217256275,Soxfan42,1,Bloated,"I’ve been using the HP Smart app without a problem for printing. It gets replaced with *this* larger app, with functionality I don’t need—my printer is the only HP thing I expect to ever own. Unfortunately, there’s no way to stop this particular app from appearing in the update list without deleting the HP Smart app.",26.1.3,2026-06-23T09:11:24-07:00,global,iOS App Store,0
14217170925,Angel Girl 2001,5,Easy,It is so easy to follow the app into use the features for this printer. It’s that simple anybody can do it.,26.1.3,2026-06-23T08:45:45-07:00,global,iOS App Store,0
14217091229,R3xkl3zz,1,My pictures are coming out wrong,Need help,26.1.3,2026-06-23T08:22:04-07:00,global,iOS App Store,0
14216864919,Whittler 1,1,Pia,"I have two HP printers. A laser and an inkjet. I switched to STARLINK and they have been a huge pain to connect and keep in service. I paid HP support for an hour time to help and they had no idea what to do. I eventually got them working using AI as a guide. HP support, useless. 
They are way too difficult to connect.",26.1.3,2026-06-23T07:15:18-07:00,global,iOS App Store,0
14216851723,Grapedoc,3,Connecting sometimes,Using this wireless printer app obviously depends on how well wireless connections work in your location. I have had spotty results and my printer often doesn’t respond,26.1.3,2026-06-23T07:11:24-07:00,global,iOS App Store,0
14216801074,Guilherme Pojda,5,Top,Muito bom,26.1.3,2026-06-23T06:56:23-07:00,global,iOS App Store,0
14216794798,mar de la bplc,3,Moyen,"C’était mieux avant trop de changements, plus compliqué à utiliser et obligé des fois d’ouvrir plusieurs fois le fichier",26.1.3,2026-06-23T06:54:28-07:00,global,iOS App Store,0
14216374195,Ganjarabbi,5,excellente!,"perfecto. 
recomiendo!",26.1.3,2026-06-23T04:40:29-07:00,global,iOS App Store,0
14216142130,Calvo sigma do Marcondes,5,Muito bom,"Eu uso muito e funciona sem bugs e pega arquivo, fotos, e um monte de coisa. Asmei",26.1.3,2026-06-23T03:11:21-07:00,global,iOS App Store,0
14215837970,Mor1980s,1,Printer disconnects too often from the laptop and printer,Bad,26.1.3,2026-06-23T00:52:41-07:00,global,iOS App Store,0
14215543242,Ramon1240,2,Home,"Poor Wi-Fi connection almost everywhere, at the time I need to use it",26.1.3,2026-06-22T22:29:42-07:00,global,iOS App Store,0
14215409378,boxerboo2019,5,New HP printer,So far so good. Easy set up through the app. I love it,26.1.3,2026-06-22T21:27:13-07:00,global,iOS App Store,0
14215196302,VIVA La 4TNarc0,5,Excelente app,"Muy buena app en mi opinión, me deja mandar a imprimir aunque no esté en mi casa a través de internet para cuando llegue mis documentos ya estén impresos, una excelente función",26.1.3,2026-06-22T19:54:11-07:00,global,iOS App Store,0
14215188836,Dylan dominguez,1,funcióna bien,funciona bien pero tiene mucho problema con la conexión a wifi,26.1.3,2026-06-22T19:51:04-07:00,global,iOS App Store,0
14214893744,Cebrià,5,Muy práctica y funcional,Es muy práctica y funciona muy bien,26.1.3,2026-06-22T17:53:34-07:00,global,iOS App Store,0
14214809892,Belleeeeeeeeeeeeeeeeeeeeee,5,Ótimo,Amei imprimir super rápido,26.1.3,2026-06-22T17:20:25-07:00,global,iOS App Store,0
14214779620,Dray292,1,This printer sucks,I would give zero stars I could.,26.1.3,2026-06-22T17:08:21-07:00,global,iOS App Store,0
14214651319,AXSsucksbigtime,1,HP App Sucks,"After innumerable times trying to connect the first printer tot he all, gave up and replaced the printer and now am having the same problems with the brand new printer. The HP apl finds the printer then 2 seconds later can’t find it and I have to reinstall the printer as a new printer. Not a WiFi problem but an app problem.",26.1.3,2026-06-22T16:16:47-07:00,global,iOS App Store,0
14214585343,Annoyed10k,1,Printer/copier,Worst printer ever,26.1.3,2026-06-22T15:50:28-07:00,global,iOS App Store,0
14214058970,dhlush,5,None,Very easy to use and set up,26.1.3,2026-06-22T12:37:57-07:00,global,iOS App Store,0
14213940876,Foxy0425,3,Printer,What an amazing product it is!  I just purchased hp laser jet MFP and I set it up within 5 minutes!!!!  It prints a great quality picture.  WOW!!!,26.1.3,2026-06-22T11:58:41-07:00,global,iOS App Store,0
14213755188,Phil’s loving wife,5,Wow,My husband installed the HP software on my OSI phone and wow it is so sweet HP you did it again,26.1.3,2026-06-22T10:58:10-07:00,global,iOS App Store,0
14213511379,hefameva,5,Excelente,Práctica muy útil,26.1.3,2026-06-22T09:42:26-07:00,global,iOS App Store,0
14213504535,Hasan signalpro,1,Pas satisfait du tout,"C’est la première fois deux ma vie, je vois un système aussi nul tout doit se faire par téléphone si je n’ai pas mon téléphone avec moi, je n’arrive pas à numériser et envoyer par mail ni de faire de copie, ni quoi que ce soit je regrette de t’avoir acheté cette imprimante amèrement",26.1.3,2026-06-22T09:40:18-07:00,global,iOS App Store,0
14213441235,Tati de Castro,3,HP INK AND SERVICES,"I love HP INK and services but I got really disappointed when I switched from monthly plan to yearly one. I tried to negotiate the 74 pages I had already used on the monthly plan to be transferred into the yearly so I would not pay doubled but HP customer service did not care. So I paid 300 pages without using them + yearly plan (paid at once). But whenever we use more than the contracted pages, we are always charged the extra pages. NOT FAIR!!! It’s always a win win for them. Not for the customer.",26.1.3,2026-06-22T09:20:57-07:00,global,iOS App Store,0
14213232171,Xzla23,1,Fatal,"Esta nueva versión es horrible de usar. Pone que tengo tinta pero la impresora imprime mal el color ya que no hay suficiente. La app es más difícil y poco intuitiva de utilizar, por no hablar del desastre de la Web si se usa desde el teléfono móvil, suficiente con tener que suscribirnos como para que todo funcione tan mal. Pierdo menos tiempo yendo a algún sitio que lo imprima y seguro que menos dinero!!",26.1.3,2026-06-22T08:18:29-07:00,global,iOS App Store,0
14213228200,deannv,1,Not a well thought out app or user experience,Not much to say other than my title. I will also add that the printer itself does not work half the time. And nickel and diming for every piece of paper is giving robbery vibes,26.1.3,2026-06-22T08:17:18-07:00,global,iOS App Store,0
14212964664,SRNEGAR,5,Hp is very user friendly,Working with hp is very injoyabl,26.1.3,2026-06-22T06:59:33-07:00,global,iOS App Store,0
14212679281,attejito,5,Impresora,La conexión con la impresora y el escáner por cámara que ofrece la aplicación han sido súper buenos,26.1.3,2026-06-22T05:31:12-07:00,global,iOS App Store,0
14212644793,Saxon & Proud,1,Printer issues,Poor Quality,26.1.3,2026-06-22T05:19:54-07:00,global,iOS App Store,0
14212636368,Chicoquecuadrilla,4,Error,"Ha dejado de funcionar bien, no me aparecen las opciones de imprimir",26.1.3,2026-06-22T05:17:08-07:00,global,iOS App Store,0
14212619812,Elfisch 1,5,Sehr gut zu bedienen,Einfach in der Handhabung,26.1.3,2026-06-22T05:11:38-07:00,global,iOS App Store,0
14212368111,SLICKFITTS,5,Love it,Love when I can just wirelessly send a document that needs printing right before an appointment!,26.1.3,2026-06-22T03:40:55-07:00,global,iOS App Store,0
14212265182,Ale Soli,4,Ottima app,"Ottima App, facile e intuitiva. Da migliorare le impostazioni delle scansioni, nel dettaglio poter fare scansione fronte e retro quando bisogna scansionare più pagine",26.1.3,2026-06-22T02:59:09-07:00,global,iOS App Store,0
14212261864,CONSTRUVERT,1,Sin conexión.,Aún no he podido conectar la impresora a Internet no da la opción no lo permite,26.1.3,2026-06-22T02:57:46-07:00,global,iOS App Store,0
14211861965,ashasure,5,Hp smart tank printer,Very user friendly and economical,26.1.3,2026-06-21T23:52:51-07:00,global,iOS App Store,0
14211693168,CWRLOA,1,Una basura de impresora,Lo peor que puedes comprar es una impresora hp . Super difícil de volver conectar si no la usas por unos días funciona bien dos o tres veces y después se hace imposible esta es mi tercera impresora y Jamal’s compraré algo de hp . La compañía es una desastre por no hacer productos de calidad,26.1.3,2026-06-21T22:30:28-07:00,global,iOS App Store,0
14211681515,Nona124,1,Terrible and complicated,HP Smart Tank 5105 SO HARD AND DOES NOT WORK,26.1.3,2026-06-21T22:24:47-07:00,global,iOS App Store,0
14211315236,Babagnoush7,5,Scanner,I love that I can add pages to a scan before it creates the final pdf,26.1.3,2026-06-21T19:37:45-07:00,global,iOS App Store,0
14210896384,Khyra Nicole,5,Love the Scanning Feature,"Even for office use, this little scanner works wonders!",26.1.3,2026-06-21T16:45:16-07:00,global,iOS App Store,0
14210585501,luckyrucksack,1,I don’t like hp printers,I don’t like them. They have always been and are still impossible to set up with a phone. You’d think k after 40 years they would have made it easier. There is a special place in h3ll for hp printers,26.1.3,2026-06-21T14:37:15-07:00,global,iOS App Store,0
14210569499,nicu L,3,3 horas,No es facil para arrancar por primera vez,26.1.3,2026-06-21T14:30:54-07:00,global,iOS App Store,0
14210428710,mmm0999,1,Do not reccomend.,Printer works one day and the next it doesnt want to work. Dont waste your money on this garbage. This is the 3rd hp ive purchased and is going to be the third i return as well.,26.1.3,2026-06-21T13:37:19-07:00,global,iOS App Store,0
14209986029,Quimby315,1,Garbage,"This app won’t let me register my printer without thinking it’s new. The printer has been setup and operating for over a year with ZERO issues. I just wanted the app for wireless scanning, but that’s an epic fail. Deleted.",26.1.3,2026-06-21T11:03:48-07:00,global,iOS App Store,0
14209959947,GL129,1,Printer,Printer forgets WiFi and it’s consistent when I want to print,26.1.3,2026-06-21T10:55:17-07:00,global,iOS App Store,0
14209634721,Zil Gal,5,PIC QUALITY,Pictures came out great,26.1.3,2026-06-21T09:14:13-07:00,global,iOS App Store,0
14209508615,gerard deuxpardeux,1,Création de compte obligatoire,Obligation de créer un compte avec adresse mail pour utiliser l’appli,26.1.3,2026-06-21T08:36:37-07:00,global,iOS App Store,0
14209198470,ManojKedia,2,Very complex to operate,HP needs better UX designers and testers to make app more user friendly and error free,26.1.3,2026-06-21T07:05:12-07:00,global,iOS App Store,0
14209155694,TatiC Dantas,5,Eficiente,Perfeito,26.1.3,2026-06-21T06:52:16-07:00,global,iOS App Store,0
14208883641,Shivasreeg,5,Very good,Appreciative support,26.1.3,2026-06-21T05:25:17-07:00,global,iOS App Store,0
14208663427,MixerDeluxe,1,Unbrauchbar,"Bei diesem Update bzw. Neuen Version bekommt man schnell den Gedanken, dass es sich um eine absichtliche Verschlechterung handelt, denn eine Verbindung mit einem Drucker „Laserjet Pro M15w“ ist absolut nicht mehr möglich. Die App öffnet nicht mal mehr die Einstellungsmöglichkeiten des Druckers. Die App reagiert unfassbar langsam und führt ständig auf externe Webseiten. Es macht keinen Spaß mehr!",26.1.3,2026-06-21T04:05:01-07:00,global,iOS App Store,0
14208561293,Rachel_QJM,1,Hate this printer it’s so annoying!,Do not buy,26.1.3,2026-06-21T03:23:55-07:00,global,iOS App Store,0
14208314916,d13848,1,their machines suck,"i hate this printer i have to download the app over and over again just to print a document, built you machine printers better hp ,disappointing",26.1.3,2026-06-21T01:40:13-07:00,global,iOS App Store,0
14208291451,Êtas,1,Pourquoi faire simple quand on peut faire compliqué !,"Mon imprimante fonctionnait très bien avant, je pouvais imprimer en un clic. Maintenant obligé de passer par cette appli qui n’a aucun intérêt. Sans doute le progrès !",26.1.3,2026-06-21T01:30:12-07:00,global,iOS App Store,0
14207779170,MidnightDre,1,POS app won’t work on computer,This app SUCKS! You can only print on the app where you initially installed it. Don’t even THINK of trying to print from your computer. The garbage won’t work,26.1.3,2026-06-20T21:44:47-07:00,global,iOS App Store,0
14207655188,Growing a little every day,1,WiFi connectivity unreliable,HP Envy 6452e is extremely unreliable when try to print through app. It rarely stays connected to internet and is extremely frustrating!,26.1.3,2026-06-20T20:50:39-07:00,global,iOS App Store,0
14207561028,go4grlz,2,Doesn’t work for my needs.,"I don’t have a regular printing schedule so sometimes I need a lot of copies for several months and then nothing. My program never figures out when I need ink so I’m out in the middle of my busy time. I keep paying every month and end up spending more than I ever did when I bought ink at Staples. My last printer was always having problems and this one doesn’t like my apple computer so it is difficult to scan and manipulate 
Documents. The technicians , when availability are very nice, but it would be nicer not to have to contact them. When the internet is down, I can’t do anything!!!",26.1.3,2026-06-20T20:11:23-07:00,global,iOS App Store,0
14207036086,Bird girl 72,5,My set up,The virtual assistant was very helpful. I asked it questions and gave me answers easy to understand and follow,26.1.3,2026-06-20T16:39:41-07:00,global,iOS App Store,0
14207028342,Meike stranahan,5,Hp smart tank 5000,So far so good. Set up was fairly easy. Dosnt print super fast but for a few light printing at home it works great.,26.1.3,2026-06-20T16:36:30-07:00,global,iOS App Store,0
14206996338,Gueguecho01,2,Scanner and printer quality,"Using this new printer is very disappointing. I was expecting a better results out of HP printers. However, the  printing quality is not very good. The small characters are very faded and not clear enough. During scanning, the scanning feature is very slow compared to older HP printers with lower prices I previously owned. Very disappointing!",26.1.3,2026-06-20T16:23:06-07:00,global,iOS App Store,0
14206486235,Eye4 a I,4,Print,"Love the easy set up and print system, just needs more privacy and private WiFi connection , more options for ink and the free trial. 
Customers shouldn’t pay with car under unprotected WiFi, and need documents to be safe guarded by company. I go through a lot of black ink- would love to accept the trial offer! Thank you ago",26.1.3,2026-06-20T13:01:42-07:00,global,iOS App Store,0
14206100842,Skymanikanta,5,Happy to use,"I used this printer 2 years back , but small use of colour print the printer is good for 2 Years and after that I used not frequently. So that the Colour printer head is Failed Even still The Black and Xerox is Good to use.",26.1.3,2026-06-20T10:48:54-07:00,global,iOS App Store,0
14206045771,Heeeeeeeeeeel vet,5,Super goede app,Vvvvv,26.1.3,2026-06-20T10:30:59-07:00,global,iOS App Store,0
14205966452,Bob Laramy Reviews,5,HIP  Desk Jet 2855e,Just purchased. I always cringe setups. Well this time NOT🤩. Easy setup. Great instructions. Easy account set up and instructions. Initial print was great! Will update as I use the printer more - but a top notch 5 Stars at this point.,26.1.3,2026-06-20T10:05:47-07:00,global,iOS App Store,0
14205838911,Margot Silvera,4,Great App,"I love the ease of the HP App for interfacing with HP printers, it’s fast, easy, with a variety of options. Much faster than using a computer. 

My only complaint is that I still have a working HP printer but HP does not make the ink cartridges for them any longer and so I can only use it to scan. Even if I can get cartridges to buy that are not “authentic” HP cartridges and I put that in quotes because it says HP on the box, it still does not work in the printer. I have tried to seek support on the app and it keeps telling me to buy new HP cartridges which they don’t sell on the website.",26.1.3,2026-06-20T09:26:34-07:00,global,iOS App Store,0
14205802599,MIJJ1234,3,It’s ok but….,This app is so helpful when I need to print something but it either takes forever to load or just doesn’t work at all!,26.1.3,2026-06-20T09:15:27-07:00,global,iOS App Store,0
14205682693,Faffleur,1,très difficile,nous perdons notre temps a installer et réinstaller votre produit ….il faudrais simplifier la tache,26.1.3,2026-06-20T08:39:30-07:00,global,iOS App Store,0
14205584179,Kezza8387,4,Title,It is a good app for printing stuff but it sometimes malfunctions 😃,26.1.3,2026-06-20T08:10:32-07:00,global,iOS App Store,0
14205347753,Fteche,5,Imprimante HP 7100,Très pratique simple à utiliser performante,26.1.3,2026-06-20T07:02:00-07:00,global,iOS App Store,0
14204873792,Rafaela Porcaro,1,Demora para transferir,"1,",26.1.3,2026-06-20T04:27:57-07:00,global,iOS App Store,0
14204516644,ton-k,1,Why do I need to login? Uses the internet for no purpose,"Rather than making a simple working piece of software, this one is bloated with useless features, requires my email address to enable features... Makes me question whether I will ever buy an HP printer again.",26.1.3,2026-06-20T02:04:35-07:00,global,iOS App Store,0
14204061294,DARK GAMER fortnite,1,Only login and password for printer no support,"No proper support, no value for money",26.1.3,2026-06-19T22:52:43-07:00,global,iOS App Store,0
14204018573,Babita v HC hjj fjn,1,Not warking,West of money,26.1.3,2026-06-19T22:34:35-07:00,global,iOS App Store,0
14203445555,Dawnie_rn,1,Printer won’t connect,Still can’t print from computer. Never an issue until recently. Shows I have great WiFi signal and connectivity. Won’t print. Virtual and telephone assistant not helpful.,26.1.3,2026-06-19T18:41:40-07:00,global,iOS App Store,0
14203422902,TazTravellee,1,Terrible,"Still my computer cannot link. Mobile phone has connected but the print size is too big, it has not been able to print off a whole 13 page document, it doesn’t cope with running out if paper. I bought this yesterday and want my miney back.",26.1.3,2026-06-19T18:33:14-07:00,global,iOS App Store,0
14203270804,RalphKash,5,Love HP App,I have no issues ever I love being able to print from my phone.,26.1.3,2026-06-19T17:34:00-07:00,global,iOS App Store,0
14203267954,SpacedGal,1,Account?!?!?,Why do I need to set up an account to use a scanner that I PAID for on MY LOCAL NETWORK?!??!,26.1.3,2026-06-19T17:32:54-07:00,global,iOS App Store,0
14203117380,JN2912,1,Utterly poor interface,Printer needs to be connected every single time. Printer doesn’t remember settings.,26.1.3,2026-06-19T16:33:25-07:00,global,iOS App Store,0
14202995510,boi116,1,Optimization,Need feature to zoom in and zoom out page size,26.1.3,2026-06-19T15:44:45-07:00,global,iOS App Store,0
14202667501,DELYBETH,5,PRINTING,"Awesome to be able to print from far away , even out of the country , this is awesome, magnificent . Very efficient! We Love it!💕❤️💝",26.1.3,2026-06-19T13:40:11-07:00,global,iOS App Store,0
14202431460,dbkisses,5,Great print,Needed a printer for down color print options at work. Set up was easy works great. Doesn’t take up a lot of space.,26.1.3,2026-06-19T12:17:53-07:00,global,iOS App Store,0
14202375318,Padv.,5,Ótimo,O melhor aplicativo que eu conheço. Excelente ajuda para nós que trabalhamos com PDF o tempo todo.,26.1.3,2026-06-19T11:58:43-07:00,global,iOS App Store,0
14202235826,KBHem,5,Efficiency,Great workflow and ability to resize and rotate images a true triumph of the modern day printing press,26.1.3,2026-06-19T11:12:29-07:00,global,iOS App Store,0
14202163309,LRGorman,1,It’s a nightmare every time I want to print,"How in the year 2026 have we still not figured out how to make a printer that doesn’t suck? That just works when you need it to? That doesn’t disconnect from your WiFi then refuse to reconnect for hours or days with no reason why? That doesn’t give stupid error messages every time you go to print? Every. Single. Time. I go to print something I dread it because I know I have 30+ minutes of troubleshooting and begging the printer to work ahead of me. Just make a printer that doesn’t suck, I beg you.",26.1.3,2026-06-19T10:49:01-07:00,global,iOS App Store,0
14202131542,Eddie Chesterfield,1,Unable to Sign In or Add Existing Printer,"Unacceptable. I have an Apple product <1 yr old, and after downloading the HP app, restarting the device - still cannot perform the most basic functions of this app. No wonder there are a jillion non-HP printer apps in the App Store!",26.1.3,2026-06-19T10:38:56-07:00,global,iOS App Store,0
14201929073,Tika Momo,1,PEGGIORATA PIÙ CHE MAI,"Dopo gli ultimi aggiornamenti questa App ke usavo quotidianamente e’ diventata TOTALMENTE INUTILE!!! Prima aprivo l’app anke se non ero a casa e avevo tutti i documenti a portata d mano, adesso se nn sto davanti alla stampante non posso più aprirla e vedere i documenti!!! Ma vi siete bevuti il cervello??? Avete fatto UNA SKIFEZZA, INUYILIZZABILE!!! TREMENDA!!!",26.1.3,2026-06-19T09:36:05-07:00,global,iOS App Store,0
14201879749,Noue,1,Nightmare,"I could not set this printer up for my iPad.  Road blocks, unclear or irrelevant instructions.  I tried for several hours and the printer could not be recognized. Then I  used their AI helper online and it got so technical to figure out that I gave up! What ever happened to the plug ‘n go!Time for the hammer to give it a try! 0 stars",26.1.3,2026-06-19T09:21:06-07:00,global,iOS App Store,0
14201716041,Lella22,1,Pessima,Avesse stampato una volta da remoto…….,26.1.3,2026-06-19T08:32:34-07:00,global,iOS App Store,0
14201713107,bereaav,5,AiO remote,Muy buena. funciona,26.1.3,2026-06-19T08:31:42-07:00,global,iOS App Store,0
14201645891,Donraj34,5,Printer,Great app,26.1.3,2026-06-19T08:12:12-07:00,global,iOS App Store,0
14201569201,Dr. Snö,1,Unter iOS 26.5 nicht mehr brauchbar,"Das Drucken vom iPhone klappte bislang relativ zuverlässig. Unter aktuell iOS 26.5 werden keine Druckeinstellungen mehr möglich, der Drucker wird nicht mehr übernommen und als Standardrucker dargestellt, keine Seitenauswahl usw. Kurzum: Nicht mehr zu gebrauchen!",26.1.3,2026-06-19T07:50:21-07:00,global,iOS App Store,0
14201199129,Ganesh Tandon,5,Trouble shooting,Just amazing very simple even for lay man like me,26.1.3,2026-06-19T06:02:08-07:00,global,iOS App Store,0
14200806627,Karla 2148,1,Hp,Es muy lenta,26.1.3,2026-06-19T03:50:00-07:00,global,iOS App Store,0
14200074963,Valdooooo,1,Foto,No funciona no imprime,26.1.3,2026-06-18T22:29:55-07:00,global,iOS App Store,0
14199675588,kaliassefa,1,The worst printer ever,It’s a waste of time and money.  I didn’t even use it for a year.  It started to waste papers and my time.  Please Do Not But It.,26.1.3,2026-06-18T19:39:04-07:00,global,iOS App Store,0
